order_date,order_month,order_year,release_date,brand,sneaker_name,shoe_size,sale_price,retail_price,profit,buyer_region
2018-11-03,November,2018,2017-02-25, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,12.0,335.0,220.0,115.0,Texas
2018-11-03,November,2018,2017-09-09,Off-White,Air Jordan 1 Retro High Off White Chicago,10.0,2550.0,190.0,2360.0,Virginia
2018-11-03,November,2018,2017-02-25, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,9.0,318.0,220.0,98.0,Michigan
2018-11-03,November,2018,2017-02-25, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,11.0,326.0,220.0,106.0,Indiana
2018-11-03,November,2018,2017-02-25, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,6.5,358.0,220.0,138.0,Missouri
2018-11-03,November,2018,2018-10-03,Off-White,Nike Blazer Mid Off White All Hallows Eve,5.0,610.0,130.0,480.0,Oregon
2018-11-03,November,2018,2018-08-25,Off-White,Nike Air Max 97 Off White Elemental Rose Queen,12.0,792.0,190.0,602.0,California
2018-11-03,November,2018,2018-10-03,Off-White,Nike Blazer Mid Off White All Hallows Eve,10.0,598.0,130.0,468.0,Missouri
2018-11-03,November,2018,2018-06-23,Off-White,Air Jordan 1 Retro High Off White University Blue,10.5,800.0,190.0,610.0,Connecticut
2018-11-03,November,2018,2018-10-03,Off-White,Nike Blazer Mid Off White All Hallows Eve,7.5,565.0,130.0,435.0,California
2018-11-03,November,2018,2017-02-25, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,10.0,316.0,220.0,96.0,Maryland
2018-11-03,November,2018,2018-06-30, Yeezy,adidas Yeezy Boost 350 V2 Butter,5.5,223.0,220.0,3.0,California
2018-11-03,November,2018,2018-06-30, Yeezy,adidas Yeezy Boost 350 V2 Butter,10.0,225.0,220.0,5.0,Texas
2018-11-03,November,2018,2018-06-30, Yeezy,adidas Yeezy Boost 350 V2 Butter,10.0,236.0,220.0,16.0,Alabama
2018-11-03,November,2018,2018-06-30, Yeezy,adidas Yeezy Boost 350 V2 Butter,8.0,219.0,220.0,-1.0,New York
2018-11-03,November,2018,2018-06-30, Yeezy,adidas Yeezy Boost 350 V2 Butter,7.0,239.0,220.0,19.0,Kansas
2018-11-03,November,2018,2018-06-30, Yeezy,adidas Yeezy Boost 350 V2 Butter,9.0,216.0,220.0,-4.0,New Mexico
2018-11-03,November,2018,2018-06-30, Yeezy,adidas Yeezy Boost 350 V2 Butter,10.0,215.0,220.0,-5.0,New York
2018-11-03,November,2018,2018-06-30, Yeezy,adidas Yeezy Boost 350 V2 Butter,11.0,250.0,220.0,30.0,California
2018-11-03,November,2018,2018-06-30, Yeezy,adidas Yeezy Boost 350 V2 Butter,12.0,240.0,220.0,20.0,Washington
2018-11-03,November,2018,2018-06-30, Yeezy,adidas Yeezy Boost 350 V2 Butter,9.5,211.0,220.0,-9.0,North Carolina
2018-11-03,November,2018,2018-06-30, Yeezy,adidas Yeezy Boost 350 V2 Butter,10.5,240.0,220.0,20.0,Texas
2018-11-03,November,2018,2018-06-30, Yeezy,adidas Yeezy Boost 350 V2 Butter,5.0,240.0,220.0,20.0,Texas
2018-11-03,November,2018,2018-06-30, Yeezy,adidas Yeezy Boost 350 V2 Butter,11.0,242.0,220.0,22.0,California
2018-11-03,November,2018,2018-06-30, Yeezy,adidas Yeezy Boost 350 V2 Butter,10.5,245.0,220.0,25.0,Georgia
2018-11-03,November,2018,2018-06-14,Off-White,Nike Zoom Fly Mercurial Off White Total Orange,11.5,270.0,200.0,70.0,Massachusetts
2018-11-03,November,2018,2018-06-14,Off-White,Nike Zoom Fly Mercurial Off White Total Orange,10.0,235.0,200.0,35.0,Indiana
2018-11-03,November,2018,2018-06-14,Off-White,Nike Zoom Fly Mercurial Off White Black,9.5,369.0,200.0,169.0,Oregon
2018-11-03,November,2018,2017-11-01,Off-White,Nike React Hyperdunk 2017 Flyknit Off White,10.0,621.0,200.0,421.0,California
2018-11-03,November,2018,2018-08-25,Off-White,Nike Blazer Mid Off White Wolf Grey,4.0,776.0,130.0,646.0,California
2018-11-03,November,2018,2018-08-25,Off-White,Nike Blazer Mid Off White Wolf Grey,13.0,745.0,130.0,615.0,New York
2018-11-03,November,2018,2018-10-03,Off-White,Nike Blazer Mid Off White Grim Reaper,10.0,507.0,130.0,377.0,California
2018-11-03,November,2018,2018-10-03,Off-White,Nike Blazer Mid Off White Grim Reaper,7.0,441.0,130.0,311.0,Oklahoma
2018-11-03,November,2018,2018-10-03,Off-White,Nike Blazer Mid Off White Grim Reaper,9.5,524.0,130.0,394.0,Texas
2018-11-03,November,2018,2018-10-03,Off-White,Nike Blazer Mid Off White Grim Reaper,10.0,506.0,130.0,376.0,Minnesota
2018-11-03,November,2018,2018-10-03,Off-White,Nike Blazer Mid Off White All Hallows Eve,5.0,630.0,130.0,500.0,Pennsylvania
2018-11-03,November,2018,2018-10-03,Off-White,Nike Blazer Mid Off White All Hallows Eve,8.0,605.0,130.0,475.0,California
2018-11-03,November,2018,2018-10-03,Off-White,Nike Blazer Mid Off White All Hallows Eve,7.0,515.0,130.0,385.0,Virginia
2018-11-03,November,2018,2017-02-25, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,10.5,348.0,220.0,128.0,North Carolina
2018-11-03,November,2018,2017-04-29, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,7.0,249.0,220.0,29.0,New Jersey
2018-11-03,November,2018,2017-02-25, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,11.0,328.0,220.0,108.0,Massachusetts
2018-11-03,November,2018,2017-04-29, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,4.5,270.0,220.0,50.0,California
2018-11-03,November,2018,2017-04-29, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,10.5,234.0,220.0,14.0,Louisiana
2018-11-03,November,2018,2017-04-29, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,4.5,273.0,220.0,53.0,Hawaii
2018-11-03,November,2018,2017-04-29, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,10.0,225.0,220.0,5.0,Washington
2018-11-03,November,2018,2017-04-29, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,11.5,227.0,220.0,7.0,New Hampshire
2018-11-03,November,2018,2017-04-29, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,10.0,233.0,220.0,13.0,Texas
2018-11-03,November,2018,2017-04-29, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,6.0,275.0,220.0,55.0,Illinois
2018-11-03,November,2018,2017-04-29, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,5.0,269.0,220.0,49.0,Florida
2018-11-03,November,2018,2017-04-29, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,8.5,220.0,220.0,0.0,California
2018-11-03,November,2018,2017-04-29, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,11.5,211.0,220.0,-9.0,New Jersey
2018-11-03,November,2018,2017-04-29, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,11.5,229.0,220.0,9.0,New Jersey
2018-11-03,November,2018,2017-04-29, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,4.0,270.0,220.0,50.0,New York
2018-11-03,November,2018,2017-04-29, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,10.5,211.0,220.0,-9.0,New Jersey
2018-11-03,November,2018,2017-04-29, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,10.5,240.0,220.0,20.0,Iowa
2018-11-03,November,2018,2016-11-23, Yeezy,Adidas Yeezy Boost 350 V2 Core Black Red,10.5,899.0,220.0,679.0,Texas
2018-11-03,November,2018,2017-12-16, Yeezy,Adidas Yeezy Boost 350 V2 Blue Tint,7.0,449.0,220.0,229.0,South Carolina
2018-11-03,November,2018,2017-12-16, Yeezy,Adidas Yeezy Boost 350 V2 Blue Tint,11.0,365.0,220.0,145.0,Texas
2018-11-03,November,2018,2017-12-16, Yeezy,Adidas Yeezy Boost 350 V2 Blue Tint,12.0,350.0,220.0,130.0,Texas
2018-11-03,November,2018,2017-12-16, Yeezy,Adidas Yeezy Boost 350 V2 Blue Tint,11.0,320.0,220.0,100.0,California
2018-11-03,November,2018,2017-12-16, Yeezy,Adidas Yeezy Boost 350 V2 Blue Tint,13.0,386.0,220.0,166.0,Pennsylvania
2018-11-03,November,2018,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,11.5,445.0,220.0,225.0,Indiana
2018-11-03,November,2018,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,7.0,505.0,220.0,285.0,California
2018-11-03,November,2018,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,10.5,415.0,220.0,195.0,California
2018-11-03,November,2018,2016-09-24, Yeezy,Adidas Yeezy Boost 350 Low V2 Beluga,9.0,653.0,220.0,433.0,New York
2018-11-03,November,2018,2016-09-24, Yeezy,Adidas Yeezy Boost 350 Low V2 Beluga,10.5,700.0,220.0,480.0,Florida
2018-11-03,November,2018,2016-02-19, Yeezy,Adidas Yeezy Boost 350 Low Pirate Black 2016,9.0,818.0,200.0,618.0,New York
2018-11-03,November,2018,2017-02-11, Yeezy,Adidas Yeezy Boost 350 V2 Core Black Red 2017,9.5,760.0,220.0,540.0,California
2018-11-03,November,2018,2017-04-29, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,8.5,245.0,220.0,25.0,North Carolina
2018-11-03,November,2018,2017-04-29, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,7.0,250.0,220.0,30.0,Missouri
2018-11-03,November,2018,2017-04-29, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,6.0,274.0,220.0,54.0,New York
2018-11-03,November,2018,2017-04-29, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,8.0,240.0,220.0,20.0,Colorado
2018-11-03,November,2018,2017-02-25, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,14.0,347.0,220.0,127.0,Texas
2018-11-03,November,2018,2017-02-25, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,9.0,320.0,220.0,100.0,Florida
2018-11-03,November,2018,2017-02-25, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,9.5,329.0,220.0,109.0,Texas
2018-11-03,November,2018,2017-02-25, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,8.0,305.0,220.0,85.0,New York
2018-11-03,November,2018,2017-02-25, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,9.5,329.0,220.0,109.0,Washington
2018-11-03,November,2018,2017-02-25, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,10.0,329.0,220.0,109.0,Missouri
2018-11-03,November,2018,2017-11-18, Yeezy,Adidas Yeezy Boost 350 V2 Semi Frozen Yellow,5.0,375.0,220.0,155.0,California
2018-11-03,November,2018,2017-04-29, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,10.0,230.0,220.0,10.0,Minnesota
2018-11-03,November,2018,2017-02-25, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,9.5,290.0,220.0,70.0,California
2018-11-03,November,2018,2017-04-29, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,11.0,240.0,220.0,20.0,Pennsylvania
2018-11-03,November,2018,2017-04-29, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,7.5,233.0,220.0,13.0,Florida
2018-11-03,November,2018,2017-04-29, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,9.0,230.0,220.0,10.0,Hawaii
2018-11-03,November,2018,2017-11-18, Yeezy,Adidas Yeezy Boost 350 V2 Semi Frozen Yellow,6.0,360.0,220.0,140.0,Texas
2018-11-03,November,2018,2017-04-29, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,7.5,239.0,220.0,19.0,California
2018-11-03,November,2018,2017-04-29, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,12.0,233.0,220.0,13.0,Texas
2018-11-03,November,2018,2017-04-29, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,9.5,240.0,220.0,20.0,California
2018-11-03,November,2018,2017-04-29, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,9.0,231.0,220.0,11.0,Texas
2018-11-03,November,2018,2017-04-29, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,11.0,239.0,220.0,19.0,Virginia
2018-11-03,November,2018,2017-04-29, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,11.5,227.0,220.0,7.0,Wisconsin
2018-11-03,November,2018,2017-04-29, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,5.0,260.0,220.0,40.0,Washington
2018-11-03,November,2018,2017-04-29, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,6.0,260.0,220.0,40.0,California
2018-11-03,November,2018,2017-04-29, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,11.5,228.0,220.0,8.0,Texas
2018-11-03,November,2018,2017-04-29, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,10.5,239.0,220.0,19.0,Utah
2018-11-03,November,2018,2017-04-29, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,9.5,240.0,220.0,20.0,Texas
2018-11-03,November,2018,2017-04-29, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,5.0,259.0,220.0,39.0,New Jersey
2018-11-03,November,2018,2017-04-29, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,8.5,240.0,220.0,20.0,Vermont
2018-11-04,November,2018,2018-08-03,Off-White,Nike Air Presto Off White White 2018,14.0,869.0,160.0,709.0,Louisiana
2018-11-04,November,2018,2018-07-27,Off-White,Nike Air Presto Off White Black 2018,10.0,716.0,160.0,556.0,Pennsylvania
2018-11-04,November,2018,2018-07-27,Off-White,Nike Air Presto Off White Black 2018,12.0,695.0,160.0,535.0,California
2018-11-04,November,2018,2018-07-27,Off-White,Nike Air Presto Off White Black 2018,9.0,750.0,160.0,590.0,Michigan
2018-11-04,November,2018,2018-08-03,Off-White,Nike Air Presto Off White White 2018,9.0,633.0,160.0,473.0,Massachusetts
2018-11-04,November,2018,2018-03-30,Off-White,Nike Air VaporMax Off White Black,11.0,625.0,250.0,375.0,Indiana
2018-11-04,November,2018,2018-08-03,Off-White,Nike Air Presto Off White White 2018,8.0,574.0,160.0,414.0,New Jersey
2018-11-04,November,2018,2018-08-03,Off-White,Nike Air Presto Off White White 2018,10.0,599.0,160.0,439.0,Florida
2018-11-04,November,2018,2018-04-14,Off-White,Nike Air VaporMax Off White 2018,10.0,540.0,250.0,290.0,California
2018-11-04,November,2018,2018-04-14,Off-White,Nike Air VaporMax Off White 2018,9.5,599.0,250.0,349.0,New York
2018-11-04,November,2018,2018-07-27,Off-White,Nike Air Presto Off White Black 2018,12.0,691.0,160.0,531.0,Florida
2018-11-04,November,2018,2018-08-03,Off-White,Nike Air Presto Off White White 2018,9.0,630.0,160.0,470.0,Oregon
2018-11-04,November,2018,2017-09-09,Off-White,Nike Air Presto Off White,10.0,1700.0,160.0,1540.0,California
2018-11-04,November,2018,2017-02-25, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,11.0,359.0,220.0,139.0,Virginia
2018-11-04,November,2018,2018-10-18,Off-White,Nike Air Max 97 Off White Menta,10.5,750.0,190.0,560.0,New York
2018-11-04,November,2018,2018-10-18,Off-White,Nike Air Max 97 Off White Black,11.0,586.0,190.0,396.0,Florida
2018-11-04,November,2018,2018-10-18,Off-White,Nike Air Max 97 Off White Black,13.0,629.0,190.0,439.0,New York
2018-11-04,November,2018,2018-06-23,Off-White,Air Jordan 1 Retro High Off White University Blue,9.0,1095.0,190.0,905.0,New York
2018-11-04,November,2018,2018-06-23,Off-White,Air Jordan 1 Retro High Off White University Blue,11.0,786.0,190.0,596.0,New York
2018-11-04,November,2018,2018-06-23,Off-White,Air Jordan 1 Retro High Off White University Blue,9.5,936.0,190.0,746.0,Oregon
2018-11-04,November,2018,2018-06-23,Off-White,Air Jordan 1 Retro High Off White University Blue,10.5,765.0,190.0,575.0,Ohio
2018-11-04,November,2018,2017-09-09,Off-White,Air Jordan 1 Retro High Off White Chicago,11.5,2222.0,190.0,2032.0,Oklahoma
2018-11-04,November,2018,2017-02-25, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,8.5,343.0,220.0,123.0,Texas
2018-11-04,November,2018,2017-02-25, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,9.0,320.0,220.0,100.0,New York
2018-11-04,November,2018,2017-02-25, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,9.5,347.0,220.0,127.0,Florida
2018-11-04,November,2018,2017-02-25, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,10.5,362.0,220.0,142.0,New York
2018-11-04,November,2018,2018-10-03,Off-White,Nike Blazer Mid Off White All Hallows Eve,10.5,600.0,130.0,470.0,Florida
2018-11-04,November,2018,2018-10-18,Off-White,Nike Air Max 97 Off White Menta,9.5,719.0,190.0,529.0,Massachusetts
2018-11-04,November,2018,2018-10-03,Off-White,Nike Blazer Mid Off White All Hallows Eve,11.0,548.0,130.0,418.0,Florida
2018-11-04,November,2018,2018-06-30, Yeezy,adidas Yeezy Boost 350 V2 Butter,9.0,225.0,220.0,5.0,Michigan
2018-11-04,November,2018,2018-10-03,Off-White,Nike Blazer Mid Off White All Hallows Eve,6.5,500.0,130.0,370.0,New York
2018-11-04,November,2018,2018-06-30, Yeezy,adidas Yeezy Boost 350 V2 Butter,11.5,260.0,220.0,40.0,Tennessee
2018-11-04,November,2018,2017-02-25, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,10.0,329.0,220.0,109.0,California
2018-11-04,November,2018,2018-06-30, Yeezy,adidas Yeezy Boost 350 V2 Butter,5.5,250.0,220.0,30.0,Florida
2018-11-04,November,2018,2018-06-30, Yeezy,adidas Yeezy Boost 350 V2 Butter,8.5,230.0,220.0,10.0,Colorado
2018-11-04,November,2018,2018-06-30, Yeezy,adidas Yeezy Boost 350 V2 Butter,10.0,230.0,220.0,10.0,Minnesota
2018-11-04,November,2018,2018-06-30, Yeezy,adidas Yeezy Boost 350 V2 Butter,10.0,231.0,220.0,11.0,Ohio
2018-11-04,November,2018,2018-06-30, Yeezy,adidas Yeezy Boost 350 V2 Butter,6.5,254.0,220.0,34.0,Virginia
2018-11-04,November,2018,2018-06-30, Yeezy,adidas Yeezy Boost 350 V2 Butter,10.5,245.0,220.0,25.0,Missouri
2018-11-04,November,2018,2018-06-30, Yeezy,adidas Yeezy Boost 350 V2 Butter,11.5,258.0,220.0,38.0,Virginia
2018-11-04,November,2018,2018-06-30, Yeezy,adidas Yeezy Boost 350 V2 Butter,9.0,220.0,220.0,0.0,California
2018-11-04,November,2018,2018-06-30, Yeezy,adidas Yeezy Boost 350 V2 Butter,5.0,205.0,220.0,-15.0,Missouri
2018-11-04,November,2018,2018-06-30, Yeezy,adidas Yeezy Boost 350 V2 Butter,9.0,225.0,220.0,5.0,Oregon
2018-11-04,November,2018,2018-06-30, Yeezy,adidas Yeezy Boost 350 V2 Butter,10.0,230.0,220.0,10.0,Texas
2018-11-04,November,2018,2018-10-03,Off-White,Nike Blazer Mid Off White All Hallows Eve,9.5,598.0,130.0,468.0,Florida
2018-11-04,November,2018,2018-06-30, Yeezy,adidas Yeezy Boost 350 V2 Butter,10.5,248.0,220.0,28.0,California
2018-11-04,November,2018,2018-06-30, Yeezy,adidas Yeezy Boost 350 V2 Butter,7.0,215.0,220.0,-5.0,New York
2018-11-04,November,2018,2018-06-30, Yeezy,adidas Yeezy Boost 350 V2 Butter,8.0,215.0,220.0,-5.0,Texas
2018-11-04,November,2018,2018-06-14,Off-White,Nike Zoom Fly Mercurial Off White Total Orange,10.5,232.0,200.0,32.0,New Jersey
2018-11-04,November,2018,2018-06-14,Off-White,Nike Zoom Fly Mercurial Off White Black,9.0,340.0,200.0,140.0,Georgia
2018-11-04,November,2018,2018-08-25,Off-White,Nike Blazer Mid Off White Wolf Grey,8.5,840.0,130.0,710.0,Arizona
2018-11-04,November,2018,2018-08-25,Off-White,Nike Blazer Mid Off White Wolf Grey,9.5,800.0,130.0,670.0,Arizona
2018-11-04,November,2018,2018-10-03,Off-White,Nike Blazer Mid Off White Grim Reaper,8.5,491.0,130.0,361.0,Virginia
2018-11-04,November,2018,2018-10-03,Off-White,Nike Blazer Mid Off White Grim Reaper,9.0,513.0,130.0,383.0,New York
2018-11-04,November,2018,2018-10-03,Off-White,Nike Blazer Mid Off White Grim Reaper,6.0,400.0,130.0,270.0,New York
2018-11-04,November,2018,2018-10-03,Off-White,Nike Blazer Mid Off White Grim Reaper,10.5,505.0,130.0,375.0,New York
2018-11-04,November,2018,2018-10-03,Off-White,Nike Blazer Mid Off White Grim Reaper,10.0,509.0,130.0,379.0,California
2018-11-04,November,2018,2018-10-03,Off-White,Nike Blazer Mid Off White Grim Reaper,10.0,510.0,130.0,380.0,New York
2018-11-04,November,2018,2018-10-03,Off-White,Nike Blazer Mid Off White Grim Reaper,11.0,481.0,130.0,351.0,Michigan
2018-11-04,November,2018,2018-06-30, Yeezy,adidas Yeezy Boost 350 V2 Butter,10.5,249.0,220.0,29.0,New Jersey
2018-11-04,November,2018,2017-02-25, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,11.0,340.0,220.0,120.0,Maryland
2018-11-04,November,2018,2017-02-25, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,11.0,345.0,220.0,125.0,Texas
2018-11-04,November,2018,2017-02-25, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,12.0,367.0,220.0,147.0,Washington
2018-11-04,November,2018,2017-04-29, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,13.0,255.0,220.0,35.0,Wisconsin
2018-11-04,November,2018,2017-04-29, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,9.0,232.0,220.0,12.0,California
2018-11-04,November,2018,2017-04-29, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,11.5,228.0,220.0,8.0,California
2018-11-04,November,2018,2017-04-29, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,14.0,265.0,220.0,45.0,Georgia
2018-11-04,November,2018,2017-04-29, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,9.0,230.0,220.0,10.0,Texas
2018-11-04,November,2018,2017-04-29, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,10.0,230.0,220.0,10.0,Massachusetts
2018-11-04,November,2018,2017-04-29, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,12.0,227.0,220.0,7.0,Florida
2018-11-04,November,2018,2016-12-17, Yeezy,Adidas Yeezy Boost 350 V2 Core Black White,8.0,645.0,220.0,425.0,California
2018-11-04,November,2018,2016-11-23, Yeezy,Adidas Yeezy Boost 350 V2 Core Black Red,9.5,950.0,220.0,730.0,New York
2018-11-04,November,2018,2016-11-23, Yeezy,Adidas Yeezy Boost 350 V2 Core Black Green,5.0,501.0,220.0,281.0,New York
2018-11-04,November,2018,2017-12-16, Yeezy,Adidas Yeezy Boost 350 V2 Blue Tint,9.5,375.0,220.0,155.0,North Carolina
2018-11-04,November,2018,2017-12-16, Yeezy,Adidas Yeezy Boost 350 V2 Blue Tint,10.0,335.0,220.0,115.0,Virginia
2018-11-04,November,2018,2017-12-16, Yeezy,Adidas Yeezy Boost 350 V2 Blue Tint,10.5,365.0,220.0,145.0,California
2018-11-04,November,2018,2017-04-29, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,10.0,216.0,220.0,-4.0,Delaware
2018-11-04,November,2018,2017-12-16, Yeezy,Adidas Yeezy Boost 350 V2 Blue Tint,10.5,355.0,220.0,135.0,Texas
2018-11-04,November,2018,2017-12-16, Yeezy,Adidas Yeezy Boost 350 V2 Blue Tint,13.0,394.0,220.0,174.0,Indiana
2018-11-04,November,2018,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,7.5,475.0,220.0,255.0,Arizona
2018-11-04,November,2018,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,9.0,380.0,220.0,160.0,Illinois
2018-11-04,November,2018,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,11.0,390.0,220.0,170.0,South Carolina
2018-11-04,November,2018,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,11.5,429.0,220.0,209.0,New York
2018-11-04,November,2018,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,8.5,383.0,220.0,163.0,Illinois
2018-11-04,November,2018,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,11.5,449.0,220.0,229.0,New York
2018-11-04,November,2018,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,10.0,404.0,220.0,184.0,California
2018-11-04,November,2018,2017-11-25, Yeezy,Adidas Yeezy Boost 350 V2 Beluga 2pt0,8.0,400.0,220.0,180.0,California
2018-11-04,November,2018,2015-06-27, Yeezy,Adidas Yeezy Boost 350 Low Turtledove,12.0,1051.0,200.0,851.0,California
2018-11-04,November,2018,2016-02-19, Yeezy,Adidas Yeezy Boost 350 Low Pirate Black 2016,11.5,800.0,200.0,600.0,New York
2018-11-04,November,2018,2015-12-29, Yeezy,Adidas Yeezy Boost 350 Low Oxford Tan,10.0,856.0,200.0,656.0,Florida
2018-11-04,November,2018,2017-02-25, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,13.0,343.0,220.0,123.0,Washington
2018-11-04,November,2018,2017-12-16, Yeezy,Adidas Yeezy Boost 350 V2 Blue Tint,12.0,365.0,220.0,145.0,New York
2018-11-04,November,2018,2017-04-29, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,14.0,260.0,220.0,40.0,Indiana
2018-11-04,November,2018,2017-12-16, Yeezy,Adidas Yeezy Boost 350 V2 Blue Tint,7.0,365.0,220.0,145.0,Kentucky
2018-11-04,November,2018,2017-04-29, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,9.0,232.0,220.0,12.0,California
2018-11-04,November,2018,2017-02-25, Yeezy,Adidas Yeezy Boost 350 V2 Zebra,7.0,375.0,220.0,155.0,Texas
2018-11-04,November,2018,2017-04-29, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,10.0,234.0,220.0,14.0,California
2018-11-04,November,2018,2017-11-18, Yeezy,Adidas Yeezy Boost 350 V2 Semi Frozen Yellow,7.0,425.0,220.0,205.0,Florida
2018-11-04,November,2018,2017-11-18, Yeezy,Adidas Yeezy Boost 350 V2 Semi Frozen Yellow,9.0,365.0,220.0,145.0,Florida
2018-11-04,November,2018,2017-04-29, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,7.5,240.0,220.0,20.0,New York
2018-11-04,November,2018,2017-04-29, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,6.5,274.0,220.0,54.0,Michigan
2018-11-04,November,2018,2017-04-29, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,10.5,234.0,220.0,14.0,Oregon
2018-11-04,November,2018,2017-04-29, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,8.5,245.0,220.0,25.0,Maryland
2018-11-04,November,2018,2017-04-29, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,7.0,225.0,220.0,5.0,Arizona
2018-11-04,November,2018,2017-04-29, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,8.5,245.0,220.0,25.0,Illinois
2018-11-04,November,2018,2017-04-29, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,12.0,226.0,220.0,6.0,Florida
2018-11-04,November,2018,2017-04-29, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,9.5,240.0,220.0,20.0,Maryland
2018-11-04,November,2018,2017-04-29, Yeezy,Adidas Yeezy Boost 350 V2 Cream White,6.0,255.0,220.0,35.0,Massachusetts
